State_Name,District_Name,Crop,Main_Season,Yield,Area,Production,Years_Grown,Suitability,state_enc,district_enc,crop_enc,season_enc
ANDHRA PRADESH,WEST GODAVARI,TOMATO,Kharif,18.02883403119456,214.0,3819.6666666666665,3,75.31730041871674,1,633,115,0
ANDHRA PRADESH,WEST GODAVARI,TOMATO,Rabi,11.531486483789115,179.33333333333334,2120.3333333333335,3,61.01889189027347,1,633,115,1
ANDHRA PRADESH,WEST GODAVARI,TOMATO,Whole Year,8.68777856924799,313.5,2719.5,2,99.46266714154879,1,633,115,2
ANDHRA PRADESH,WEST GODAVARI,TURMERIC,Kharif,6.826773716936526,220.66666666666666,1501.6666666666667,3,70.5960642301619,1,633,117,0
ANDHRA PRADESH,WEST GODAVARI,TURMERIC,Whole Year,6.117334930155167,350.8181818181818,2164.818181818182,11,110.01585550354763,1,633,117,2
ANDHRA PRADESH,WEST GODAVARI,URAD,Kharif,0.4908717809544144,1313.9411764705883,672.5294117647059,17,396.1768760097491,1,633,119,0
ANDHRA PRADESH,WEST GODAVARI,URAD,Rabi,0.5556711152092679,11541.888888888889,5533.555555555556,18,3464.7000693357923,1,633,119,1
ARUNACHAL PRADESH,ANJAW,DRY CHILLIES,Whole Year,3.114523607705426,21.09090909090909,68.54545454545455,11,9.295986891895982,2,26,37,2
ARUNACHAL PRADESH,ANJAW,DRY GINGER,Whole Year,8.821994110117636,122.45454545454545,1020.0,11,43.12956010243422,2,26,38,2
ARUNACHAL PRADESH,ANJAW,MAIZE,Kharif,1.255865627398566,3171.6363636363635,3760.090909090909,11,953.3444284673482,2,26,59,0
ARUNACHAL PRADESH,ANJAW,OILSEEDS TOTAL,Whole Year,0.9933780737526566,558.2222222222222,512.8888888888889,9,168.96269351091823,2,26,66,2
ARUNACHAL PRADESH,ANJAW,POTATO,Whole Year,8.089242734970473,101.54545454545455,850.5454545454545,11,36.417182004618645,2,26,90,2
ARUNACHAL PRADESH,ANJAW,RICE,Kharif,0.7882649937629498,3714.0,2904.7572727272727,11,1115.7729589962578,2,26,98,0
ARUNACHAL PRADESH,ANJAW,SMALL MILLETS,Kharif,0.8577779233620185,989.5454545454545,886.0909090909091,11,298.4783031176535,2,26,106,0
ARUNACHAL PRADESH,ANJAW,SUGARCANE,Whole Year,6.265873015873016,6.333333333333333,38.666666666666664,6,6.2595238095238095,2,26,109,2
ARUNACHAL PRADESH,ANJAW,TURMERIC,Whole Year,5.019555201134148,17.727272727272727,105.9090909090909,11,9.429914938862305,2,26,117,2
ARUNACHAL PRADESH,ANJAW,WHEAT,Rabi,1.7068565233785822,22.7,40.3,10,8.83411391402715,2,26,122,1
ARUNACHAL PRADESH,CHANGLANG,DRY CHILLIES,Whole Year,1.6071128112460646,559.8235294117648,949.2941176470588,17,170.61132651027705,2,113,37,2
ARUNACHAL PRADESH,CHANGLANG,DRY GINGER,Whole Year,6.347958148952689,420.70588235294116,2719.0588235294117,17,131.72053959525394,2,113,38,2
ARUNACHAL PRADESH,CHANGLANG,GROUNDNUT,Rabi,1.0109649122807018,202.5,201.5,2,61.55657894736842,2,113,43,1
ARUNACHAL PRADESH,CHANGLANG,MAIZE,Kharif,1.44861401832807,1057.1666666666667,1551.0555555555557,18,319.8191684109969,2,113,59,0
ARUNACHAL PRADESH,CHANGLANG,OILSEEDS TOTAL,Whole Year,0.9330277938728562,4371.0,4511.5,18,1313.6598166763235,2,113,66,2
ARUNACHAL PRADESH,CHANGLANG,POTATO,Whole Year,6.231606653173719,147.11764705882354,816.2352941176471,17,49.57425810955129,2,113,90,2
ARUNACHAL PRADESH,CHANGLANG,PULSES TOTAL,Whole Year,0.8625378301655898,478.0,375.2,5,144.41752269809936,2,113,91,2
ARUNACHAL PRADESH,CHANGLANG,RAPESEED &MUSTARD,Rabi,0.7719866904196693,4210.0,3250.0,2,1263.6631920142518,2,113,95,1
ARUNACHAL PRADESH,CHANGLANG,RICE,Kharif,1.6723229367061319,11180.888888888889,18571.85166666667,18,3357.0700604286903,2,113,98,0
ARUNACHAL PRADESH,CHANGLANG,SESAMUM,Kharif,0.6528247038174637,427.0,278.5,2,128.69169482229046,2,113,105,0
ARUNACHAL PRADESH,CHANGLANG,SMALL MILLETS,Kharif,0.8052190928670816,1830.3333333333333,1463.1666666666667,18,551.3831314557201,2,113,106,0
ARUNACHAL PRADESH,CHANGLANG,SOYABEAN,Kharif,1.1724479274077129,446.5,521.0,2,134.8534687564446,2,113,108,0
ARUNACHAL PRADESH,CHANGLANG,SUGARCANE,Rabi,20.41304347826087,230.0,4695.0,1,81.34782608695652,2,113,109,1
ARUNACHAL PRADESH,CHANGLANG,SUGARCANE,Whole Year,10.818513771132663,360.25,4182.0,16,116.1661082626796,2,113,109,2
ARUNACHAL PRADESH,CHANGLANG,SUNFLOWER,Kharif,0.41711229946524064,53.0,22.0,2,16.350267379679142,2,113,110,0
ARUNACHAL PRADESH,CHANGLANG,TURMERIC,Whole Year,5.292692445968125,83.375,438.5625,16,29.788115467580877,2,113,117,2
ARUNACHAL PRADESH,CHANGLANG,WHEAT,Rabi,1.6801801078665093,244.27777777777777,423.5,18,76.09144139805323,2,113,122,1
ARUNACHAL PRADESH,DIBANG VALLEY,DRY CHILLIES,Whole Year,1.826847433303861,51.53333333333333,95.93333333333334,15,18.056108459982315,2,157,37,2
ARUNACHAL PRADESH,DIBANG VALLEY,DRY GINGER,Whole Year,6.181825362182367,591.8235294117648,4585.0,17,182.95615404083884,2,157,38,2
ARUNACHAL PRADESH,DIBANG VALLEY,GROUNDNUT,Rabi,0.96875,60.0,62.5,2,18.78125,2,157,43,1
ARUNACHAL PRADESH,DIBANG VALLEY,MAIZE,Kharif,1.2305473664615618,2481.3333333333335,3287.222222222222,18,746.9383284198768,2,157,59,0
ARUNACHAL PRADESH,DIBANG VALLEY,OILSEEDS TOTAL,Whole Year,0.9133331402576084,2039.2777777777778,1920.0,18,614.1313332174878,2,157,66,2
ARUNACHAL PRADESH,DIBANG VALLEY,POTATO,Whole Year,6.143797017448277,175.41176470588235,1052.6470588235295,17,58.009807622233666,2,157,90,2
ARUNACHAL PRADESH,DIBANG VALLEY,PULSES TOTAL,Whole Year,1.0253746978243352,350.8,373.0,5,106.3552248186946,2,157,91,2
ARUNACHAL PRADESH,DIBANG VALLEY,RAPESEED &MUSTARD,Rabi,1.0359699337304349,2785.0,2885.5,2,836.3215819602383,2,157,95,1
ARUNACHAL PRADESH,DIBANG VALLEY,RICE,Kharif,0.9277364766603472,3604.3888888888887,3966.147777777778,18,1083.6733085526628,2,157,98,0
ARUNACHAL PRADESH,DIBANG VALLEY,SESAMUM,Kharif,0.7417582417582418,131.5,97.5,2,40.09505494505494,2,157,105,0
ARUNACHAL PRADESH,DIBANG VALLEY,SMALL MILLETS,Kharif,0.8961394708550433,776.7058823529412,685.2941176470588,17,235.24944838839536,2,157,106,0
ARUNACHAL PRADESH,DIBANG VALLEY,SOYABEAN,Kharif,2.1258620689655174,312.5,661.5,2,95.22551724137931,2,157,108,0
ARUNACHAL PRADESH,DIBANG VALLEY,SUGARCANE,Whole Year,15.839999999999998,68.33333333333333,1281.0,3,30.303999999999995,2,157,109,2
ARUNACHAL PRADESH,DIBANG VALLEY,SUNFLOWER,Kharif,0.5,20.0,10.0,2,6.5,2,157,110,0
ARUNACHAL PRADESH,DIBANG VALLEY,TURMERIC,Whole Year,4.553030303030303,38.5,219.5,4,14.681818181818182,2,157,117,2
ARUNACHAL PRADESH,DIBANG VALLEY,WHEAT,Rabi,1.7418021254303249,122.4,211.8,5,38.2650812752582,2,157,122,1
ARUNACHAL PRADESH,EAST KAMENG,DRY CHILLIES,Whole Year,1.5543534919557873,78.47058823529412,122.23529411764706,17,26.173788565761704,2,174,37,2
ARUNACHAL PRADESH,EAST KAMENG,DRY GINGER,Whole Year,4.071657387139663,59.94117647058823,241.8235294117647,17,22.125347373460265,2,174,38,2
ARUNACHAL PRADESH,EAST KAMENG,GROUNDNUT,Rabi,0.962087912087912,67.5,64.5,2,21.027252747252746,2,174,43,1
ARUNACHAL PRADESH,EAST KAMENG,MAIZE,Kharif,1.5104832880661163,2348.9444444444443,3406.8888888888887,18,707.3896233061729,2,174,59,0
ARUNACHAL PRADESH,EAST KAMENG,OILSEEDS TOTAL,Whole Year,1.1193100695200926,1329.0,1567.9444444444443,18,401.17158604171203,2,174,66,2
ARUNACHAL PRADESH,EAST KAMENG,POTATO,Whole Year,5.977139024624453,87.5,537.0,16,31.436283414774675,2,174,90,2
ARUNACHAL PRADESH,EAST KAMENG,PULSES TOTAL,Whole Year,1.1463692911506995,585.4,662.4,5,176.8078215746904,2,174,91,2
ARUNACHAL PRADESH,EAST KAMENG,RAPESEED &MUSTARD,Rabi,1.1804193899782136,271.0,320.0,2,82.20825163398693,2,174,95,1
ARUNACHAL PRADESH,EAST KAMENG,RICE,Kharif,0.9850912274942836,8748.444444444445,8727.240555555554,18,2626.92438806983,2,174,98,0
ARUNACHAL PRADESH,EAST KAMENG,SESAMUM,Kharif,0.38372093023255816,215.0,82.5,2,64.93023255813954,2,174,105,0
ARUNACHAL PRADESH,EAST KAMENG,SMALL MILLETS,Kharif,0.9843952937474797,612.1666666666666,622.7777777777778,18,186.04063717624848,2,174,106,0
ARUNACHAL PRADESH,EAST KAMENG,SOYABEAN,Kharif,2.175662878787879,92.0,200.0,2,29.105397727272724,2,174,108,0
ARUNACHAL PRADESH,EAST KAMENG,SUGARCANE,Whole Year,10.696521739130436,70.0,893.5,2,27.61791304347826,2,174,109,2
ARUNACHAL PRADESH,EAST KAMENG,SUNFLOWER,Kharif,0.7171052631578947,39.0,28.0,2,12.330263157894736,2,174,110,0
ARUNACHAL PRADESH,EAST KAMENG,TURMERIC,Whole Year,3.4444444444444446,18.0,62.0,1,7.566666666666666,2,174,117,2
ARUNACHAL PRADESH,EAST KAMENG,WHEAT,Rabi,2.084125709079201,53.111111111111114,109.72222222222223,18,18.983808758780857,2,174,122,1
ARUNACHAL PRADESH,EAST SIANG,DRY CHILLIES,Whole Year,1.0623545943391188,164.05882352941177,174.2941176470588,17,51.55505981542701,2,176,37,2
ARUNACHAL PRADESH,EAST SIANG,DRY GINGER,Whole Year,9.138429307400251,662.5294117647059,5964.64705882353,17,205.9418811138519,2,176,38,2
ARUNACHAL PRADESH,EAST SIANG,GROUNDNUT,Rabi,0.8397683397683398,54.5,51.0,2,17.053861003861,2,176,43,1
ARUNACHAL PRADESH,EAST SIANG,MAIZE,Kharif,2.0347576667634835,2943.0,6118.0,18,885.9208546000581,2,176,59,0
ARUNACHAL PRADESH,EAST SIANG,OILSEEDS TOTAL,Whole Year,1.016762613337948,4804.888888888889,5608.666666666667,18,1443.8767242346692,2,176,66,2
ARUNACHAL PRADESH,EAST SIANG,POTATO,Whole Year,7.885334532543705,662.8823529411765,5102.705882352941,17,205.29590660187912,2,176,90,2
ARUNACHAL PRADESH,EAST SIANG,PULSES TOTAL,Whole Year,1.033183427903495,662.0,710.4,5,199.7199100567421,2,176,91,2
ARUNACHAL PRADESH,EAST SIANG,RAPESEED &MUSTARD,Rabi,1.0232682740145427,3332.5,3410.0,2,1000.5639609644088,2,176,95,1
ARUNACHAL PRADESH,EAST SIANG,RICE,Kharif,1.6132053429143738,12788.333333333334,20864.740555555556,18,3839.267923205749,2,176,98,0
ARUNACHAL PRADESH,EAST SIANG,SESAMUM,Kharif,0.7981632653061225,99.0,79.0,2,30.37889795918367,2,176,105,0
ARUNACHAL PRADESH,EAST SIANG,SMALL MILLETS,Kharif,1.1849291646380915,2225.5,2659.222222222222,18,670.1609574987828,2,176,106,0
ARUNACHAL PRADESH,EAST SIANG,SOYABEAN,Kharif,0.8582348258104826,316.0,273.5,2,95.51494089548629,2,176,108,0
ARUNACHAL PRADESH,EAST SIANG,SUGARCANE,Rabi,41.79661016949152,118.0,4932.0,1,60.57796610169491,2,176,109,1
ARUNACHAL PRADESH,EAST SIANG,SUGARCANE,Whole Year,35.974045464769404,177.47058823529412,6735.0,17,76.52560374944989,2,176,109,2
ARUNACHAL PRADESH,EAST SIANG,SUNFLOWER,Kharif,0.5650470219435737,25.5,14.0,2,8.189028213166143,2,176,110,0
ARUNACHAL PRADESH,EAST SIANG,TURMERIC,Whole Year,1.9814026969206913,167.52941176470588,333.0,17,53.14766514756418,2,176,117,2
ARUNACHAL PRADESH,EAST SIANG,WHEAT,Rabi,1.901508511797394,330.6470588235294,608.1764705882352,17,102.03502275413726,2,176,122,1
ARUNACHAL PRADESH,KURUNG KUMEY,DRY CHILLIES,Whole Year,1.0341991341991341,42.55555555555556,58.0,9,14.287186147186148,2,342,37,2
ARUNACHAL PRADESH,KURUNG KUMEY,DRY GINGER,Whole Year,5.725451215451216,29.76923076923077,142.53846153846155,13,13.66603996003996,2,342,38,2
ARUNACHAL PRADESH,KURUNG KUMEY,MAIZE,Kharif,1.405221950292024,821.2307692307693,1108.923076923077,13,248.512363939406,2,342,59,0
ARUNACHAL PRADESH,KURUNG KUMEY,OILSEEDS TOTAL,Whole Year,1.2925463419710712,300.7692307692308,347.46153846153845,13,92.30629703595187,2,342,66,2
ARUNACHAL PRADESH,KURUNG KUMEY,POTATO,Whole Year,4.510239669060673,100.25,719.9166666666666,12,33.9811438014364,2,342,90,2
ARUNACHAL PRADESH,KURUNG KUMEY,PULSES TOTAL,Whole Year,1.1666666666666667,120.0,140.0,1,36.800000000000004,2,342,91,2
ARUNACHAL PRADESH,KURUNG KUMEY,RICE,Kharif,1.223251711575539,2710.076923076923,2889.102307692308,13,815.0570279500221,2,342,98,0
ARUNACHAL PRADESH,KURUNG KUMEY,SMALL MILLETS,Kharif,0.9619073889335815,512.1538461538462,492.9230769230769,13,155.52329827951402,2,342,106,0
ARUNACHAL PRADESH,KURUNG KUMEY,SUGARCANE,Whole Year,18.073842707814833,56.25,1212.25,4,28.1193056246889,2,342,109,2
ARUNACHAL PRADESH,KURUNG KUMEY,TURMERIC,Whole Year,4.88,9.0,56.8,5,6.128,2,342,117,2
ARUNACHAL PRADESH,KURUNG KUMEY,WHEAT,Rabi,1.0666666666666667,15.0,16.0,3,5.4399999999999995,2,342,122,1
ARUNACHAL PRADESH,LOHIT,DRY CHILLIES,Whole Year,1.8102674554317226,113.23529411764706,206.0,17,36.756748708553154,2,353,37,2
ARUNACHAL PRADESH,LOHIT,DRY GINGER,Whole Year,8.82853502749811,1004.2941176470588,8725.70588235294,17,308.28535631061646,2,353,38,2
ARUNACHAL PRADESH,LOHIT,GROUNDNUT,Rabi,0.6826923076923077,95.0,62.5,2,29.109615384615385,2,353,43,1
ARUNACHAL PRADESH,LOHIT,MAIZE,Kharif,1.1404358540430009,8532.333333333334,9753.0,18,2562.1842615124265,2,353,59,0
ARUNACHAL PRADESH,LOHIT,OILSEEDS TOTAL,Whole Year,1.1125221068452975,8679.5,9560.5,18,2606.317513264107,2,353,66,2
ARUNACHAL PRADESH,LOHIT,POTATO,Whole Year,8.922879661331345,668.1764705882352,6012.882352941177,17,207.50666897326937,2,353,90,2
ARUNACHAL PRADESH,LOHIT,PULSES TOTAL,Whole Year,1.1160645161290321,1218.0,1360.4,5,366.5696387096774,2,353,91,2
ARUNACHAL PRADESH,LOHIT,RAPESEED &MUSTARD,Rabi,1.0416444562899787,6710.0,6990.0,2,2013.824986673774,2,353,95,1
ARUNACHAL PRADESH,LOHIT,RICE,Kharif,1.5109281704956032,11912.277777777777,17853.35166666667,18,3576.3898902356304,2,353,98,0
ARUNACHAL PRADESH,LOHIT,SESAMUM,Kharif,0.7069627192982456,95.5,67.5,2,29.274177631578944,2,353,105,0
ARUNACHAL PRADESH,LOHIT,SMALL MILLETS,Kharif,0.8365579948977847,386.77777777777777,310.05555555555554,18,118.335268130272,2,353,106,0
ARUNACHAL PRADESH,LOHIT,SOYABEAN,Kharif,2.0203877005347595,213.5,427.5,2,65.46223262032086,2,353,108,0
ARUNACHAL PRADESH,LOHIT,SUGARCANE,Rabi,7.0,15.0,105.0,1,8.799999999999999,2,353,109,1
ARUNACHAL PRADESH,LOHIT,SUGARCANE,Whole Year,8.822207964899498,21.9375,190.0,16,13.474574778939699,2,353,109,2
ARUNACHAL PRADESH,LOHIT,SUNFLOWER,Kharif,0.5357142857142857,37.5,20.0,2,11.77142857142857,2,353,110,0
ARUNACHAL PRADESH,LOHIT,TURMERIC,Whole Year,3.874881420783935,99.23529411764706,393.4117647058824,17,33.79551708776448,2,353,117,2
ARUNACHAL PRADESH,LOHIT,WHEAT,Rabi,1.6227496147561142,372.3888888888889,621.5,18,114.49031643552033,2,353,122,1
ARUNACHAL PRADESH,LONGDING,DRY CHILLIES,Whole Year,7.0426870748299315,54.5,378.0,2,20.775612244897957,2,354,37,2
ARUNACHAL PRADESH,LONGDING,DRY GINGER,Whole Year,7.036953242835596,28.0,184.5,2,12.822171945701356,2,354,38,2
ARUNACHAL PRADESH,LONGDING,MAIZE,Kharif,2.3683221669022885,1562.5,3703.0,2,470.3709933001414,2,354,59,0
ARUNACHAL PRADESH,LONGDING,OILSEEDS TOTAL,Whole Year,1.314843954891162,221.5,285.5,2,67.4389063729347,2,354,66,2
ARUNACHAL PRADESH,LONGDING,POTATO,Whole Year,2.6875,32.0,86.0,1,11.3125,2,354,90,2
ARUNACHAL PRADESH,LONGDING,RICE,Kharif,0.9389273356401384,2890.0,2713.5,2,867.7633564013842,2,354,98,0
ARUNACHAL PRADESH,LONGDING,SMALL MILLETS,Kharif,1.1909600298841987,2568.5,3058.0,2,771.4645760179305,2,354,106,0
ARUNACHAL PRADESH,LOWER DIBANG VALLEY,DRY CHILLIES,Whole Year,1.3223812052195423,95.84615384615384,134.84615384615384,13,30.847274876977878,2,356,37,2
ARUNACHAL PRADESH,LOWER DIBANG VALLEY,DRY GINGER,Whole Year,7.464549387980592,2557.4615384615386,19439.615384615383,13,773.0171911712499,2,356,38,2
ARUNACHAL PRADESH,LOWER DIBANG VALLEY,MAIZE,Kharif,1.4322622226428872,7171.846153846154,10063.23076923077,13,2153.713203487432,2,356,59,0
ARUNACHAL PRADESH,LOWER DIBANG VALLEY,OILSEEDS TOTAL,Whole Year,0.9472279882345808,4563.7692307692305,4407.0,13,1370.9991060237098,2,356,66,2
ARUNACHAL PRADESH,LOWER DIBANG VALLEY,POTATO,Whole Year,7.933200232834541,243.30769230769232,1952.4615384615386,13,79.05222783200841,2,356,90,2
ARUNACHAL PRADESH,LOWER DIBANG VALLEY,PULSES TOTAL,Whole Year,1.0952380952380953,420.0,460.0,1,126.75714285714285,2,356,91,2
ARUNACHAL PRADESH,LOWER DIBANG VALLEY,RICE,Kharif,1.2585544143444085,11153.615384615385,13908.82,13,3348.1397480332225,2,356,98,0
ARUNACHAL PRADESH,LOWER DIBANG VALLEY,SMALL MILLETS,Kharif,0.7573264055509986,1442.8461538461538,1097.1538461538462,13,434.6082419971767,2,356,106,0
ARUNACHAL PRADESH,LOWER DIBANG VALLEY,SUGARCANE,Whole Year,12.011454106280192,92.58333333333333,1028.0833333333333,12,36.181872463768116,2,356,109,2
ARUNACHAL PRADESH,LOWER DIBANG VALLEY,TURMERIC,Whole Year,6.850902753417033,84.6923076923077,587.2307692307693,13,30.81823395974253,2,356,117,2
ARUNACHAL PRADESH,LOWER DIBANG VALLEY,WHEAT,Rabi,1.5481725993549884,248.30769230769232,389.7692307692308,13,76.72121125192068,2,356,122,1
ARUNACHAL PRADESH,LOWER SUBANSIRI,DRY CHILLIES,Whole Year,1.6185479922540207,150.41176470588235,242.35294117647058,17,47.794658207117116,2,357,37,2
ARUNACHAL PRADESH,LOWER SUBANSIRI,DRY GINGER,Whole Year,5.846360642133536,135.11764705882354,758.0,17,45.74311050292719,2,357,38,2
ARUNACHAL PRADESH,LOWER SUBANSIRI,GROUNDNUT,Rabi,0.5833333333333333,22.5,12.5,2,7.3,2,357,43,1
ARUNACHAL PRADESH,LOWER SUBANSIRI,MAIZE,Kharif,1.6627208999754064,1602.6666666666667,2355.222222222222,18,483.5976325399853,2,357,59,0
ARUNACHAL PRADESH,LOWER SUBANSIRI,OILSEEDS TOTAL,Whole Year,1.114076094405523,1415.1666666666667,1947.2777777777778,18,427.01844565664334,2,357,66,2
ARUNACHAL PRADESH,LOWER SUBANSIRI,POTATO,Whole Year,9.099616426998868,371.88235294117646,3274.4117647058824,17,118.72447573855226,2,357,90,2
ARUNACHAL PRADESH,LOWER SUBANSIRI,PULSES TOTAL,Whole Year,1.533532608695652,390.0,501.8,5,118.42011956521739,2,357,91,2
ARUNACHAL PRADESH,LOWER SUBANSIRI,RAPESEED &MUSTARD,Rabi,0.7477043673012318,945.0,705.0,2,284.1486226203807,2,357,95,1
ARUNACHAL PRADESH,LOWER SUBANSIRI,RICE,Kharif,1.1442602440178962,11408.388888888889,12076.703333333333,18,3425.003222813077,2,357,98,0
ARUNACHAL PRADESH,LOWER SUBANSIRI,SESAMUM,Kharif,0.5569556451612903,31.5,17.5,2,9.984173387096773,2,357,105,0
ARUNACHAL PRADESH,LOWER SUBANSIRI,SMALL MILLETS,Kharif,1.0283005371621945,1707.7222222222222,1826.888888888889,18,514.7336469889639,2,357,106,0
ARUNACHAL PRADESH,LOWER SUBANSIRI,SOYABEAN,Kharif,0.8869932122546322,74.0,65.0,2,22.93219592735278,2,357,108,0
ARUNACHAL PRADESH,LOWER SUBANSIRI,SUGARCANE,Rabi,37.333333333333336,15.0,560.0,1,27.000000000000004,2,357,109,1
ARUNACHAL PRADESH,LOWER SUBANSIRI,SUGARCANE,Whole Year,17.670202902461345,83.6875,1574.6875,16,37.308371741476805,2,357,109,2
ARUNACHAL PRADESH,LOWER SUBANSIRI,SUNFLOWER,Kharif,0.3251851851851852,26.0,8.5,2,8.19511111111111,2,357,110,0
ARUNACHAL PRADESH,LOWER SUBANSIRI,TURMERIC,Whole Year,4.802777777777778,24.5,148.5,6,10.831666666666665,2,357,117,2
ARUNACHAL PRADESH,LOWER SUBANSIRI,WHEAT,Rabi,1.3427782094448761,29.666666666666668,37.111111111111114,9,10.605666925666926,2,357,122,1
ARUNACHAL PRADESH,NAMSAI,POTATO,Whole Year,6.6722689075630255,119.0,794.0,1,39.80336134453781,2,415,90,2
ARUNACHAL PRADESH,PAPUM PARE,DRY CHILLIES,Whole Year,3.3498906896392664,64.11764705882354,226.41176470588235,17,22.94522853143062,2,446,37,2
ARUNACHAL PRADESH,PAPUM PARE,DRY GINGER,Whole Year,7.79618070035401,130.2941176470588,1053.5882352941176,17,45.46594371433005,2,446,38,2
ARUNACHAL PRADESH,PAPUM PARE,GROUNDNUT,Rabi,0.5525581395348838,46.5,26.0,2,14.48153488372093,2,446,43,1
ARUNACHAL PRADESH,PAPUM PARE,MAIZE,Kharif,1.642838321349905,2149.9444444444443,3566.6111111111113,18,647.7690363261431,2,446,59,0
ARUNACHAL PRADESH,PAPUM PARE,OILSEEDS TOTAL,Whole Year,1.1182167061978479,1951.3333333333333,2831.6111111111113,18,587.8709300237186,2,446,66,2
ARUNACHAL PRADESH,PAPUM PARE,POTATO,Whole Year,8.659531186825545,204.11764705882354,1811.2941176470588,17,68.13101282974239,2,446,90,2
ARUNACHAL PRADESH,PAPUM PARE,PULSES TOTAL,Whole Year,0.9911959767405312,228.6,227.8,5,69.67471758604432,2,446,91,2
ARUNACHAL PRADESH,PAPUM PARE,RAPESEED &MUSTARD,Rabi,0.6704042081949059,425.0,285.0,2,128.10224252491693,2,446,95,1
ARUNACHAL PRADESH,PAPUM PARE,RICE,Kharif,1.3970556897843196,8889.388888888889,12804.425555555556,18,2669.4549000805373,2,446,98,0
ARUNACHAL PRADESH,PAPUM PARE,SESAMUM,Kharif,0.35064754856614244,232.5,81.5,2,70.1603885291397,2,446,105,0
ARUNACHAL PRADESH,PAPUM PARE,SMALL MILLETS,Kharif,1.2247546531519307,631.7777777777778,781.8888888888889,18,192.0681861252245,2,446,106,0
ARUNACHAL PRADESH,PAPUM PARE,SOYABEAN,Kharif,0.9455165465395645,254.0,240.0,2,76.96730992792375,2,446,108,0
ARUNACHAL PRADESH,PAPUM PARE,SUGARCANE,Rabi,10.263157894736842,95.0,975.0,1,34.757894736842104,2,446,109,1
ARUNACHAL PRADESH,PAPUM PARE,SUGARCANE,Whole Year,17.083071181496653,159.75,2836.8125,16,59.77484270889799,2,446,109,2
ARUNACHAL PRADESH,PAPUM PARE,SUNFLOWER,Kharif,0.33095238095238094,65.0,21.5,2,19.89857142857143,2,446,110,0
ARUNACHAL PRADESH,PAPUM PARE,TURMERIC,Whole Year,5.8713810344245125,47.2,188.9,10,18.682828620654707,2,446,117,2
ARUNACHAL PRADESH,PAPUM PARE,WHEAT,Rabi,1.7145824177717541,166.0,294.6666666666667,18,52.628749450663044,2,446,122,1
ARUNACHAL PRADESH,TAWANG,DRY CHILLIES,Whole Year,2.1044442684730926,72.76923076923077,153.15384615384616,13,24.393435791853086,2,580,37,2
ARUNACHAL PRADESH,TAWANG,DRY GINGER,Whole Year,2.5599041983657367,30.46153846153846,82.3076923076923,13,11.974404057480982,2,580,38,2
ARUNACHAL PRADESH,TAWANG,GROUNDNUT,Rabi,0.8571428571428572,8.5,7.5,2,3.2642857142857142,2,580,43,1
ARUNACHAL PRADESH,TAWANG,MAIZE,Kharif,2.0191135702376988,788.3333333333334,1583.2222222222222,18,239.51146814214263,2,580,59,0
ARUNACHAL PRADESH,TAWANG,OILSEEDS TOTAL,Whole Year,1.2636243825705342,255.27777777777777,328.3888888888889,18,79.14150796287565,2,580,66,2
ARUNACHAL PRADESH,TAWANG,POTATO,Whole Year,7.386780998006651,758.2352941176471,4933.64705882353,17,233.6026568340981,2,580,90,2
ARUNACHAL PRADESH,TAWANG,PULSES TOTAL,Whole Year,1.1270961583189234,447.8,504.0,5,135.51625769499137,2,580,91,2
ARUNACHAL PRADESH,TAWANG,RAPESEED &MUSTARD,Rabi,1.2873376623376624,55.5,71.5,2,17.622402597402594,2,580,95,1
ARUNACHAL PRADESH,TAWANG,RICE,Kharif,1.2509800266384585,837.3888888888889,1051.1294444444445,18,253.76725468264976,2,580,98,0
ARUNACHAL PRADESH,TAWANG,SMALL MILLETS,Kharif,1.1390109442430085,931.6111111111111,1061.5,18,281.9667398998791,2,580,106,0
ARUNACHAL PRADESH,TAWANG,SOYABEAN,Kharif,1.4610079575596817,137.5,201.0,2,42.32660477453581,2,580,108,0
ARUNACHAL PRADESH,TAWANG,SUNFLOWER,Kharif,0.5547077922077922,78.5,43.5,2,24.082824675324677,2,580,110,0
ARUNACHAL PRADESH,TAWANG,TURMERIC,Whole Year,2.773436791747829,14.692307692307692,40.92307692307692,13,7.371754382741004,2,580,117,2
ARUNACHAL PRADESH,TAWANG,WHEAT,Rabi,1.5018571240553504,1575.4444444444443,2354.777777777778,18,475.3344476077665,2,580,122,1
ARUNACHAL PRADESH,TIRAP,DRY CHILLIES,Whole Year,3.031624168833375,86.75,209.5625,16,29.443974501300026,2,593,37,2
ARUNACHAL PRADESH,TIRAP,DRY GINGER,Whole Year,4.628916897738546,95.3125,419.75,16,32.97110013864313,2,593,38,2
ARUNACHAL PRADESH,TIRAP,GROUNDNUT,Rabi,0.5027472527472527,56.5,30.0,2,17.451648351648352,2,593,43,1
ARUNACHAL PRADESH,TIRAP,MAIZE,Kharif,1.3110610357196415,2583.8888888888887,3293.277777777778,18,777.7533032880983,2,593,59,0
ARUNACHAL PRADESH,TIRAP,OILSEEDS TOTAL,Whole Year,0.8994867388829495,1076.2222222222222,884.1111111111111,18,325.2063587099964,2,593,66,2
ARUNACHAL PRADESH,TIRAP,POTATO,Whole Year,4.662728246465737,62.294117647058826,228.8235294117647,17,23.18587224199709,2,593,90,2
ARUNACHAL PRADESH,TIRAP,PULSES TOTAL,Whole Year,1.1479556703905653,518.8,571.0,5,156.82877340223433,2,593,91,2
